run_id,seed,method,pa,tids,mttf,accuracy,energy,cmvi,nfg,nbr,nam,false_good_evictions,bad_nodes_retained,audit_mismatch_events,audit_count,audit_update_count,collective_update_count
65,107,Q-TCID,0.5,1500,13500.0,0.9553805774278216,333.49880371056497,18.0,13,4,1,13,4,1,3,0,0
66,108,Q-TCID,0.5,1500,10500.0,0.9333333333333333,331.7182441614568,24.0,17,4,3,17,4,3,5,0,0
67,109,Q-TCID,0.5,1500,12000.0,0.9176470588235294,500.21852957084775,33.0,17,11,5,17,11,5,10,0,0
68,110,Q-TCID,0.5,1500,9000.0,0.9154929577464789,381.98937545344234,28.0,15,9,4,15,9,4,8,0,0
69,111,Q-TCID,0.5,1500,10500.0,0.9397590361445783,353.8169665765017,22.0,15,5,2,15,5,2,5,0,0
70,112,Q-TCID,0.5,1500,10500.0,0.9530026109660574,316.28672806173563,21.0,11,7,3,11,7,3,3,0,0
71,113,Q-TCID,0.5,1500,16500.0,0.9442896935933147,378.48760834150016,21.0,12,8,1,12,8,1,5,0,0
72,114,Q-TCID,0.5,1500,12000.0,0.9238754325259516,375.6782810483128,26.0,17,5,4,17,5,4,7,0,0
73,115,Q-TCID,0.5,1500,12000.0,0.9482288828337875,337.49517070129514,20.0,13,6,1,13,6,1,4,0,0
74,116,Q-TCID,0.5,1500,10500.0,0.9478527607361963,233.25330105051398,18.0,14,3,1,14,3,1,1,0,0
75,117,Q-TCID,0.5,1500,7500.0,0.9484848484848485,241.87912286631763,19.0,13,4,2,13,4,2,2,0,0
76,118,Q-TCID,0.5,1500,12000.0,0.9255663430420712,322.57803847268224,26.0,14,9,3,14,9,3,4,0,0
77,119,Q-TCID,0.5,1500,12000.0,0.926984126984127,298.7976764831692,24.0,16,7,1,16,7,1,3,0,0
78,120,Q-TCID,0.5,1500,10500.0,0.9225589225589226,301.7652757335454,26.0,21,2,3,21,2,3,4,0,0
79,121,Q-TCID,0.5,1500,16500.0,0.9255952380952381,286.47224759683013,27.0,19,6,2,19,6,2,3,0,0
0,42,TA-QTCID,0.5,1500,7500.0,0.9423728813559322,208.83985121920705,17.0,14,3,0,14,3,0,1,0,295
1,43,TA-QTCID,0.5,1500,16500.0,0.9659090909090909,311.1033213734627,13.0,11,1,1,11,1,1,1,1,351
2,44,TA-QTCID,0.5,1500,7500.0,0.9274809160305344,225.6760309636593,20.0,15,4,1,15,4,1,2,1,261
3,45,TA-QTCID,0.5,1500,9000.0,0.961038961038961,255.4905114285648,14.0,11,1,2,11,1,2,2,2,306
4,46,TA-QTCID,0.5,1500,10500.0,0.9706840390879479,222.31275181658566,9.0,9,0,0,9,0,0,0,0,307
5,47,TA-QTCID,0.5,1500,10500.0,0.9175257731958762,295.1969893928617,26.0,21,3,2,21,3,2,3,2,289
6,48,TA-QTCID,0.5,1500,9000.0,0.9272727272727272,348.2972319703549,23.0,17,3,3,17,3,3,6,3,272
7,49,TA-QTCID,0.5,1500,9000.0,0.9317507418397626,237.3683720100671,23.0,21,2,0,21,2,0,1,0,337
8,50,TA-QTCID,0.5,1500,10500.0,0.9427710843373494,279.3895773906261,19.0,15,4,0,15,4,0,2,0,332
9,51,TA-QTCID,0.5,1500,9000.0,0.9660056657223796,266.0353807620704,13.0,11,1,1,11,1,1,2,1,352
10,52,TA-QTCID,0.5,1500,12000.0,0.9534883720930233,239.78201940096915,14.0,14,0,0,14,0,0,0,0,301
11,53,TA-QTCID,0.5,1500,10500.0,0.9444444444444444,223.0843276195228,17.0,17,0,0,17,0,0,0,0,306
12,54,TA-QTCID,0.5,1500,9000.0,0.9426751592356688,256.51927916519344,20.0,18,0,2,18,0,2,2,2,312
13,55,TA-QTCID,0.5,1500,10500.0,0.9556213017751479,229.25693405792117,15.0,15,0,0,15,0,0,0,0,338
14,56,TA-QTCID,0.5,1500,10500.0,0.9408284023668639,305.4846667908132,21.0,16,4,1,16,4,1,3,1,337
15,57,TA-QTCID,0.5,1500,9000.0,0.9613095238095238,261.6631178688258,14.0,10,3,1,10,3,1,2,1,335
16,58,TA-QTCID,0.5,1500,9000.0,0.9589442815249267,289.0441669486463,16.0,12,2,2,12,2,2,3,2,339
17,59,TA-QTCID,0.5,1500,10500.0,0.9525316455696202,249.69380089454353,16.0,13,2,1,13,2,1,1,1,315
18,60,TA-QTCID,0.5,1500,7500.0,0.9228070175438596,180.43003440089524,22.0,21,1,0,21,1,0,0,0,285
19,61,TA-QTCID,0.5,1500,9000.0,0.9155405405405406,252.14701627381146,25.0,22,3,0,22,3,0,2,0,296
20,62,TA-QTCID,0.5,1500,13500.0,0.9683908045977011,293.3768618553877,12.0,11,0,1,11,0,1,1,1,347
21,63,TA-QTCID,0.5,1500,15000.0,0.9716494845360825,296.3246771134436,11.0,10,1,0,10,1,0,0,0,388
22,64,TA-QTCID,0.5,1500,7500.0,0.9501557632398754,240.59316319599748,17.0,13,3,1,13,3,1,2,1,320
23,65,TA-QTCID,0.5,1500,13500.0,0.969187675070028,295.94878120161593,12.0,10,1,1,10,1,1,1,1,356
24,66,TA-QTCID,0.5,1500,6000.0,0.8951310861423221,208.9783391840756,29.0,25,3,1,25,3,1,2,1,266
25,67,TA-QTCID,0.5,1500,9000.0,0.9491017964071856,236.08241233602166,18.0,16,1,1,16,1,1,1,1,333
26,68,TA-QTCID,0.5,1500,9000.0,0.9603658536585366,235.31083653122187,13.0,11,2,0,11,2,0,1,0,328
27,69,TA-QTCID,0.5,1500,9000.0,0.963076923076923,208.1869793832302,12.0,12,0,0,12,0,0,0,0,325
28,70,TA-QTCID,0.5,1500,10500.0,0.95625,225.656246971339,14.0,14,0,0,14,0,0,0,0,320
29,71,TA-QTCID,0.5,1500,10500.0,0.9554140127388535,275.7888903003186,14.0,12,2,0,12,2,0,2,0,314
30,72,TA-QTCID,0.5,1500,10500.0,0.9654088050314465,225.1418631002307,11.0,11,0,0,11,0,0,0,0,318
31,73,TA-QTCID,0.5,1500,7500.0,0.9070631970260223,227.73356644250453,27.0,24,1,2,24,1,2,2,2,267
32,74,TA-QTCID,0.5,1500,9000.0,0.9364548494983278,253.1757840141654,20.0,17,2,1,17,2,1,2,1,298
33,75,TA-QTCID,0.5,1500,9000.0,0.9732142857142857,237.1111800726503,9.0,8,1,0,8,1,0,1,0,336
34,76,TA-QTCID,0.5,1500,9000.0,0.9622641509433962,257.8052388411015,13.0,11,1,1,11,1,1,2,1,317
35,77,TA-QTCID,0.5,1500,7500.0,0.9103448275862069,232.62021321058273,26.0,23,3,0,23,3,0,2,0,290
36,78,TA-QTCID,0.5,1500,7500.0,0.9175627240143369,204.98197219707072,23.0,21,2,0,21,2,0,1,0,279
37,79,TA-QTCID,0.5,1500,9000.0,0.956953642384106,228.6238462217152,14.0,10,3,1,10,3,1,1,1,301
38,80,TA-QTCID,0.5,1500,9000.0,0.9222614840989399,274.12703471817076,23.0,16,6,1,16,6,1,3,1,282
39,81,TA-QTCID,0.5,1500,6000.0,0.9139784946236559,313.1015048660338,27.0,19,5,3,19,5,3,6,3,276
40,82,TA-QTCID,0.5,1500,7500.0,0.927536231884058,229.27671805210412,21.0,18,2,1,18,2,1,2,1,275
41,83,TA-QTCID,0.5,1500,7500.0,0.9315960912052117,261.80160583369434,22.0,16,5,1,16,5,1,3,1,306
42,84,TA-QTCID,0.5,1500,9000.0,0.940809968847352,233.51049298606813,20.0,17,2,1,17,2,1,1,1,320
43,85,TA-QTCID,0.5,1500,10500.0,0.9724770642201835,278.103617714718,11.0,8,1,2,8,1,2,2,2,325
44,86,TA-QTCID,0.5,1500,9000.0,0.9504643962848297,283.64313631132245,17.0,11,5,1,11,5,1,3,1,322
45,87,TA-QTCID,0.5,1500,9000.0,0.9486301369863014,225.79473493620753,16.0,15,0,1,15,0,1,1,1,291
46,88,TA-QTCID,0.5,1500,13500.0,0.9624277456647399,343.76669711619616,16.0,12,1,3,12,1,3,3,3,343
47,89,TA-QTCID,0.5,1500,9000.0,0.9529780564263323,231.96734137274325,16.0,15,0,1,15,0,1,1,1,318
48,90,TA-QTCID,0.5,1500,12000.0,0.9643916913946587,247.7549693863839,12.0,12,0,0,12,0,0,0,0,337
49,91,TA-QTCID,0.5,1500,9000.0,0.945619335347432,260.3771581929177,19.0,15,3,1,15,3,1,2,1,330
50,92,TA-QTCID,0.5,1500,13500.0,0.967741935483871,350.4536874294281,14.0,11,1,2,11,1,2,3,2,370
51,93,TA-QTCID,0.5,1500,9000.0,0.9339622641509434,258.06243078038096,22.0,18,3,1,18,3,1,2,1,317
52,94,TA-QTCID,0.5,1500,9000.0,0.9697802197802198,243.79817038588226,12.0,11,0,1,11,0,1,1,1,363
53,95,TA-QTCID,0.5,1500,9000.0,0.9236111111111112,224.76596719399095,22.0,19,3,0,19,3,0,1,0,288
54,96,TA-QTCID,0.5,1500,6000.0,0.9210526315789473,208.9783391840756,23.0,20,1,2,20,1,2,2,2,264
55,97,TA-QTCID,0.5,1500,7500.0,0.9435215946843853,209.61142702400684,17.0,15,2,0,15,2,0,1,0,301
56,98,TA-QTCID,0.5,1500,7500.0,0.9368770764119602,234.93494062311947,20.0,18,1,1,18,1,1,2,1,300
57,99,TA-QTCID,0.5,1500,6000.0,0.933993399339934,267.8555083014071,21.0,13,7,1,13,7,1,4,1,302
58,100,TA-QTCID,0.5,1500,15000.0,0.9539877300613497,334.62649143114686,17.0,14,1,2,14,1,2,2,2,324
59,101,TA-QTCID,0.5,1500,10500.0,0.9448051948051948,222.5699437521398,17.0,16,1,0,16,1,0,0,0,308
60,102,TA-QTCID,0.5,1500,10500.0,0.9657142857142857,258.4383266810328,12.0,10,2,0,10,2,0,1,0,350
61,103,TA-QTCID,0.5,1500,12000.0,0.9519519519519519,246.72620164602995,16.0,16,0,0,16,0,0,0,0,333
62,104,TA-QTCID,0.5,1500,9000.0,0.9337748344370861,279.0136814825237,21.0,16,4,1,16,4,1,3,1,301
63,105,TA-QTCID,0.5,1500,15000.0,0.9666666666666667,366.379803404212,15.0,9,3,3,9,3,3,3,3,357
64,106,TA-QTCID,0.5,1500,9000.0,0.9403508771929825,250.60386466607451,18.0,13,4,1,13,4,1,2,1,284
65,107,TA-QTCID,0.5,1500,7500.0,0.9463722397476341,188.40298438444734,17.0,15,2,0,15,2,0,0,0,317
66,108,TA-QTCID,0.5,1500,10500.0,0.9602446483180428,252.780104117468,14.0,13,0,1,13,0,1,1,1,326
67,109,TA-QTCID,0.5,1500,12000.0,0.9510703363914373,271.5353313740343,16.0,14,2,0,14,2,0,1,0,327
68,110,TA-QTCID,0.5,1500,13500.0,0.9377162629757786,255.45094344206154,18.0,17,1,0,17,1,0,0,0,289
69,111,TA-QTCID,0.5,1500,10500.0,0.9567567567567568,288.64848705008626,16.0,14,2,0,14,2,0,2,0,370
70,112,TA-QTCID,0.5,1500,10500.0,0.9747191011235955,234.65796469338238,9.0,9,0,0,9,0,0,0,0,356
71,113,TA-QTCID,0.5,1500,7500.0,0.9620991253644315,245.2226180229336,14.0,9,4,1,9,4,1,2,1,342
72,114,TA-QTCID,0.5,1500,13500.0,0.9693251533742331,338.6228584162891,13.0,10,0,3,10,0,3,3,3,323
73,115,TA-QTCID,0.5,1500,12000.0,0.9545454545454546,252.64161615259945,16.0,15,1,0,15,1,0,0,0,352
74,116,TA-QTCID,0.5,1500,9000.0,0.9565217391304348,258.8340065833181,16.0,13,1,2,13,1,2,2,2,320
75,117,TA-QTCID,0.5,1500,9000.0,0.9440993788819876,233.51049298234284,19.0,18,0,1,18,0,1,1,1,321
76,118,TA-QTCID,0.5,1500,15000.0,0.9607250755287009,283.97946423105896,13.0,13,0,0,13,0,0,0,0,331
77,119,TA-QTCID,0.5,1500,12000.0,0.9651898734177216,243.38270649313927,11.0,11,0,0,11,0,0,0,0,316
78,120,TA-QTCID,0.5,1500,9000.0,0.9522292993630573,231.7101494409144,15.0,14,1,0,14,1,0,1,0,314
79,121,TA-QTCID,0.5,1500,9000.0,0.9376854599406528,261.92030980437994,22.0,20,1,1,20,1,1,2,1,336
0,42,Q-TCID,0.75,50,15650.0,0.9974636845745908,6120.574533155188,23.0,22,0,1,22,0,1,1,0,0
1,43,Q-TCID,0.75,50,11050.0,0.9984913542996402,5981.829376215115,14.0,13,0,1,13,0,1,1,0,0
2,44,Q-TCID,0.75,50,15950.0,0.9979583503470805,6090.760052736849,15.0,15,0,0,15,0,0,0,0,0
3,45,Q-TCID,0.75,50,10100.0,0.9984600805496328,5574.694543108344,13.0,13,0,0,13,0,0,0,0,0
4,46,Q-TCID,0.75,50,10900.0,0.9979591836734694,5937.809987323359,18.0,18,0,0,18,0,0,0,0,0
5,47,Q-TCID,0.75,50,14350.0,0.998747738973146,4532.730878449976,10.0,9,0,1,9,0,1,1,0,0
6,48,Q-TCID,0.75,50,16050.0,0.9989422963920555,6726.419812001288,9.0,9,0,0,9,0,0,0,0,0
7,49,Q-TCID,0.75,50,11900.0,0.9978087135859758,5441.825232705101,18.0,16,1,1,16,1,1,1,0,0
8,50,Q-TCID,0.75,50,13350.0,0.9980364980364981,6392.485760431737,17.0,17,0,0,17,0,0,0,0,0
9,51,Q-TCID,0.75,50,11400.0,0.998868778280543,5733.322615031153,9.0,9,0,0,9,0,0,0,0,0
10,52,Q-TCID,0.75,50,12850.0,0.9987835895167533,6190.1548435762525,11.0,11,0,0,11,0,0,0,0,0
11,53,Q-TCID,0.75,50,13250.0,0.9975589910496339,5368.3870432619005,20.0,18,0,2,18,0,2,2,0,0
12,54,Q-TCID,0.75,50,12450.0,0.9979946524064172,6403.36695769988,18.0,17,1,0,17,1,0,0,0,0
13,55,Q-TCID,0.75,50,15450.0,0.9983583785831545,5901.071108642966,13.0,13,0,0,13,0,0,0,0,0
14,56,Q-TCID,0.75,50,10000.0,0.9977002164502164,5003.29319951497,17.0,16,1,0,16,1,0,0,0,0
15,57,Q-TCID,0.75,50,11100.0,0.9976522147440914,4904.867824437097,15.0,15,0,0,15,0,0,0,0,0
16,58,Q-TCID,0.75,50,15400.0,0.9985797006445974,7254.177662618458,13.0,11,2,0,11,2,0,1,0,0
17,59,Q-TCID,0.75,50,12300.0,0.9987376925018935,5830.936846327037,10.0,10,0,0,10,0,0,0,0,0
18,60,Q-TCID,0.75,50,12200.0,0.9980585217029538,6002.602570984513,14.0,14,0,0,14,0,0,0,0,0
19,61,Q-TCID,0.75,50,12750.0,0.9966666666666667,4912.207686571404,23.0,23,0,0,23,0,0,0,0,0
20,62,Q-TCID,0.75,50,14150.0,0.9988935605222394,7092.918319430202,10.0,10,0,0,10,0,0,0,0,0
21,63,Q-TCID,0.75,50,16050.0,0.9984191508581752,6727.033115865663,14.0,14,0,0,14,0,0,0,0,0
22,64,Q-TCID,0.75,50,12350.0,0.9971905958893982,5692.389529351145,19.0,19,0,0,19,0,0,0,0,0
23,65,Q-TCID,0.75,50,11900.0,0.9971857410881801,5454.328717537224,22.0,21,0,1,21,0,1,1,0,0
24,66,Q-TCID,0.75,50,13350.0,0.9978189749182116,6128.7848910633475,18.0,18,0,0,18,0,0,0,0,0
25,67,Q-TCID,0.75,50,10400.0,0.9973414861092649,5586.505588138476,20.0,19,1,0,19,1,0,0,0,0
26,68,Q-TCID,0.75,50,12350.0,0.9982067375432304,6049.530207123607,14.0,12,2,0,12,2,0,0,0,0
27,69,Q-TCID,0.75,50,14100.0,0.9989285331618987,7158.660534771159,10.0,9,1,0,9,1,0,1,0,0
28,70,Q-TCID,0.75,50,16050.0,0.9977525284055437,5871.039004245773,18.0,18,0,0,18,0,0,0,0,0
29,71,Q-TCID,0.75,50,13700.0,0.998301822710291,6171.597456252202,15.0,15,0,0,15,0,0,0,0,0
30,72,Q-TCID,0.75,50,9500.0,0.9981684981684982,4892.225851589814,13.0,13,0,0,13,0,0,0,0,0
31,73,Q-TCID,0.75,50,16050.0,0.9977229601518026,5684.752907302231,18.0,17,1,0,17,1,0,0,0,0
32,74,Q-TCID,0.75,50,14750.0,0.9980941704035874,6637.134642574936,17.0,16,1,0,16,1,0,0,0,0
33,75,Q-TCID,0.75,50,11000.0,0.9979583503470805,5328.5222933311015,15.0,14,1,0,14,1,0,0,0,0
34,76,Q-TCID,0.75,50,11000.0,0.9987041596475315,5405.956849781796,10.0,10,0,0,10,0,0,0,0,0
35,77,Q-TCID,0.75,50,9300.0,0.9980457844779452,4924.394627476111,14.0,12,2,0,12,2,0,2,0,0
36,78,Q-TCID,0.75,50,12200.0,0.9982221006564551,5762.682063616812,13.0,13,0,0,13,0,0,0,0,0
37,79,Q-TCID,0.75,50,11450.0,0.9985234899328859,5671.556982668117,13.0,11,0,2,11,0,2,2,0,0
38,80,Q-TCID,0.75,50,8250.0,0.9975355175413163,4628.069950345904,17.0,17,0,0,17,0,0,0,0,0
39,81,Q-TCID,0.75,50,12900.0,0.9986578818936066,5706.416381828487,11.0,11,0,0,11,0,0,0,0,0
40,82,Q-TCID,0.75,50,13400.0,0.9991015274034142,6313.943300310522,8.0,8,0,0,8,0,0,0,0,0
41,83,Q-TCID,0.75,50,9950.0,0.9981006647673314,4873.80695223622,14.0,14,0,0,14,0,0,0,0,0
42,84,Q-TCID,0.75,50,10000.0,0.9983995344100102,5064.801639974117,11.0,11,0,0,11,0,0,0,0,0
43,85,Q-TCID,0.75,50,11900.0,0.9978523489932886,5833.627469684929,16.0,16,0,0,16,0,0,0,0,0
44,86,Q-TCID,0.75,50,12600.0,0.998624312156078,5761.336751934141,11.0,11,0,0,11,0,0,0,0,0
45,87,Q-TCID,0.75,50,9650.0,0.9973091630080725,4953.615588085726,19.0,19,0,0,19,0,0,0,0,0
46,88,Q-TCID,0.75,50,12950.0,0.9966268446943078,5286.580223923549,24.0,24,0,0,24,0,0,0,0,0
47,89,Q-TCID,0.75,50,10650.0,0.9976490112017702,5430.370299583301,18.0,17,0,1,17,0,1,1,0,0
48,90,Q-TCID,0.75,50,13600.0,0.9977258370183196,6165.9392336905,18.0,18,0,0,18,0,0,0,0,0
49,91,Q-TCID,0.75,50,9650.0,0.9988077496274218,5005.152895083651,8.0,8,0,0,8,0,0,0,0,0
50,92,Q-TCID,0.75,50,11600.0,0.9973727876106194,5103.95416607894,19.0,18,1,0,18,1,0,0,0,0
51,93,Q-TCID,0.75,50,10100.0,0.9974867724867725,5152.860201712698,19.0,19,0,0,19,0,0,0,0,0
52,94,Q-TCID,0.75,50,12800.0,0.9979661016949153,5396.500100146979,16.0,15,0,1,15,0,1,1,0,0
53,95,Q-TCID,0.75,50,12750.0,0.9983397897066962,5996.845428420231,12.0,11,1,0,11,1,0,1,0,0
54,96,Q-TCID,0.75,50,12150.0,0.9984725050916496,5601.24466438964,12.0,12,0,0,12,0,0,0,0,0
55,97,Q-TCID,0.75,50,12200.0,0.9975016436554898,4987.169243589044,19.0,19,0,0,19,0,0,0,0,0
56,98,Q-TCID,0.75,50,12200.0,0.9983108108108109,5336.930491227657,12.0,12,0,0,12,0,0,0,0,0
57,99,Q-TCID,0.75,50,13850.0,0.9977345415778252,5563.892481816933,17.0,17,0,0,17,0,0,0,0,0
58,100,Q-TCID,0.75,50,12700.0,0.9983623815650954,6240.366622876376,14.0,13,1,0,13,1,0,0,0,0
59,101,Q-TCID,0.75,50,10300.0,0.9982232750962393,4935.434096669778,13.0,12,0,1,12,0,1,1,0,0
60,102,Q-TCID,0.75,50,12750.0,0.9976943768412962,5958.365558121353,20.0,18,0,2,18,0,2,2,0,0
61,103,Q-TCID,0.75,50,16050.0,0.9974226804123711,6598.120604451746,21.0,21,0,0,21,0,0,0,0,0
62,104,Q-TCID,0.75,50,10350.0,0.9974248927038627,5254.431232048199,18.0,18,0,0,18,0,0,0,0,0
63,105,Q-TCID,0.75,50,11250.0,0.9982858649789029,5584.467836659402,13.0,13,0,0,13,0,0,0,0,0
64,106,Q-TCID,0.75,50,11600.0,0.9974099974099974,5566.780945122242,20.0,20,0,0,20,0,0,0,0,0
65,107,Q-TCID,0.75,50,10350.0,0.998674618952949,5468.07859406434,10.0,10,0,0,10,0,0,0,0,0
66,108,Q-TCID,0.75,50,11050.0,0.9989561586638831,5709.621389020234,9.0,9,0,0,9,0,0,0,0,0
67,109,Q-TCID,0.75,50,12050.0,0.9985613103142984,6373.216149305925,14.0,13,0,1,13,0,1,1,0,0
68,110,Q-TCID,0.75,50,15900.0,0.9985558618878824,6195.654794178903,11.0,11,0,0,11,0,0,0,0,0
69,111,Q-TCID,0.75,50,15100.0,0.9977713686418458,5950.313472237438,17.0,17,0,0,17,0,0,0,0,0
70,112,Q-TCID,0.75,50,12500.0,0.9977805178791616,5861.562470605597,18.0,18,0,0,18,0,0,0,0,0
71,113,Q-TCID,0.75,50,15100.0,0.9984687739254074,6595.72674109228,15.0,14,0,1,14,0,1,1,0,0
72,114,Q-TCID,0.75,50,10100.0,0.9979705046678392,4878.9507909454405,15.0,15,0,0,15,0,0,0,0,0
73,115,Q-TCID,0.75,50,9800.0,0.9987359373024902,5278.587489940226,10.0,10,0,0,10,0,0,0,0,0
74,116,Q-TCID,0.75,50,13250.0,0.9981113069755729,6190.609875461087,15.0,15,0,0,15,0,0,0,0,0
75,117,Q-TCID,0.75,50,10200.0,0.9978488841086314,5511.464895095676,16.0,16,0,0,16,0,0,0,0,0
76,118,Q-TCID,0.75,50,14100.0,0.9977494373593399,5850.483433436602,18.0,17,1,0,17,1,0,0,0,0
77,119,Q-TCID,0.75,50,12250.0,0.9979931531106127,6308.937949549407,17.0,17,0,0,17,0,0,0,0,0
78,120,Q-TCID,0.75,50,13050.0,0.9983317445185891,6058.175812922418,14.0,14,0,0,14,0,0,0,0,0
79,121,Q-TCID,0.75,50,13100.0,0.9976287709129232,6118.061965767294,18.0,18,0,0,18,0,0,0,0,0
0,42,TA-QTCID,0.75,50,8750.0,0.9977408423430693,4723.962974134833,14.0,14,0,0,14,0,0,0,0,6197
1,43,TA-QTCID,0.75,50,12100.0,0.9986690328305236,6639.231746053323,12.0,12,0,0,12,0,0,0,0,9016
2,44,TA-QTCID,0.75,50,9600.0,0.9974694849657636,5177.313219556585,17.0,17,0,0,17,0,0,0,0,6718
3,45,TA-QTCID,0.75,50,12500.0,0.9978004916548066,6495.045990537852,17.0,17,0,0,17,0,0,0,0,7729
4,46,TA-QTCID,0.75,50,10950.0,0.9974355513564583,5849.078769760206,19.0,19,0,0,19,0,0,0,0,7409
5,47,TA-QTCID,0.75,50,12350.0,0.9973554099114638,6677.454424435273,23.0,23,0,0,23,0,0,0,0,8697
6,48,TA-QTCID,0.75,50,11750.0,0.997761095746082,6191.5990752037615,17.0,16,1,0,16,1,0,0,0,7593
7,49,TA-QTCID,0.75,50,10950.0,0.9973186925434117,5951.441159898415,21.0,21,0,0,21,0,0,0,0,7832
8,50,TA-QTCID,0.75,50,9550.0,0.9977528089887641,5468.474273951724,18.0,18,0,0,18,0,0,0,0,8010
9,51,TA-QTCID,0.75,50,8750.0,0.9978308026030369,5024.620346130803,16.0,16,0,0,16,0,0,0,0,7376
10,52,TA-QTCID,0.75,50,11450.0,0.9973343995735039,6051.805366568267,20.0,20,0,0,20,0,0,0,0,7503
11,53,TA-QTCID,0.75,50,10700.0,0.9981398809523809,5904.473955789581,15.0,15,0,0,15,0,0,0,0,8064
12,54,TA-QTCID,0.75,50,9250.0,0.9972140762463343,5100.036935098469,19.0,19,0,0,19,0,0,0,0,6820
13,55,TA-QTCID,0.75,50,11050.0,0.9979616795760293,5851.096737273037,15.0,15,0,0,15,0,0,0,0,7359
14,56,TA-QTCID,0.75,50,11600.0,0.9983069977426636,6430.846926730126,15.0,14,1,0,14,1,0,0,0,8860
15,57,TA-QTCID,0.75,50,9200.0,0.9983571338304057,5318.412671869621,13.0,13,0,0,13,0,0,0,0,7913
16,58,TA-QTCID,0.75,50,11350.0,0.9982194219969868,5973.401394337416,13.0,13,0,0,13,0,0,0,0,7301
17,59,TA-QTCID,0.75,50,12100.0,0.9977790116601888,6225.924306549132,16.0,16,0,0,16,0,0,0,0,7204
18,60,TA-QTCID,0.75,50,14050.0,0.9987864077669902,7151.815272545442,10.0,10,0,0,10,0,0,0,0,8240
19,61,TA-QTCID,0.75,50,12000.0,0.9980668637707528,6564.6856529619545,17.0,17,0,0,17,0,0,0,0,8794
20,62,TA-QTCID,0.75,50,12650.0,0.9972141319488413,6588.861694840714,22.0,22,0,0,22,0,0,0,0,7897
21,63,TA-QTCID,0.75,50,12450.0,0.9988880240186812,6749.942982085049,10.0,10,0,0,10,0,0,0,0,8993
22,64,TA-QTCID,0.75,50,10350.0,0.9982501009557141,5641.505094250664,13.0,13,0,0,13,0,0,0,0,7429
23,65,TA-QTCID,0.75,50,11900.0,0.9971069000433965,6053.170462189242,20.0,20,0,0,20,0,0,0,0,6913
24,66,TA-QTCID,0.75,50,11800.0,0.9972677595628415,6005.115138348192,19.0,19,0,0,19,0,0,0,0,6954
25,67,TA-QTCID,0.75,50,13050.0,0.9983691774538783,7174.072266846895,16.0,16,0,0,16,0,0,0,0,9811
26,68,TA-QTCID,0.75,50,10750.0,0.9980537173997664,5839.384612221271,15.0,15,0,0,15,0,0,0,0,7707
27,69,TA-QTCID,0.75,50,14000.0,0.9983168761220825,7310.522480411455,15.0,15,0,0,15,0,0,0,0,8912
28,70,TA-QTCID,0.75,50,14400.0,0.99815263826348,7405.7824163567275,16.0,15,1,0,15,1,0,0,0,8661
29,71,TA-QTCID,0.75,50,15300.0,0.9985590778097982,7507.0171188320965,11.0,11,0,0,11,0,0,0,0,7634
30,72,TA-QTCID,0.75,50,13300.0,0.9986703735041702,6926.297513563186,11.0,11,0,0,11,0,0,0,0,8273
31,73,TA-QTCID,0.75,50,8850.0,0.9977265838132767,4877.981375185773,15.0,15,0,0,15,0,0,0,0,6598
32,74,TA-QTCID,0.75,50,8000.0,0.9977866924885876,4719.887471148744,16.0,16,0,0,16,0,0,0,0,7229
33,75,TA-QTCID,0.75,50,9650.0,0.9987534626038781,5340.47182630375,10.0,9,0,1,9,0,1,1,1,7219
34,76,TA-QTCID,0.75,50,14250.0,0.9976336452619124,7504.603471407667,22.0,21,1,0,21,1,0,0,0,9297
35,77,TA-QTCID,0.75,50,8950.0,0.9976359338061466,5155.709097001702,18.0,18,0,0,18,0,0,0,0,7614
36,78,TA-QTCID,0.75,50,10200.0,0.9986024647439969,5685.28707518056,11.0,11,0,0,11,0,0,0,0,7871
37,79,TA-QTCID,0.75,50,12050.0,0.9986291126620139,6366.370887015015,11.0,11,0,0,11,0,0,0,0,8024
38,80,TA-QTCID,0.75,50,11350.0,0.9985688264376789,6056.593093313277,12.0,11,0,1,11,0,1,1,1,7685
39,81,TA-QTCID,0.75,50,12100.0,0.9985619469026549,6650.548191225156,13.0,13,0,0,13,0,0,0,0,9040
40,82,TA-QTCID,0.75,50,11500.0,0.9981117230527145,5814.140234641731,12.0,12,0,0,12,0,0,0,0,6355
41,83,TA-QTCID,0.75,50,12300.0,0.9984126984126984,6560.313390029594,14.0,13,0,1,13,0,1,1,1,8189
42,84,TA-QTCID,0.75,50,13850.0,0.9983024129986662,7119.7454166729,14.0,14,0,0,14,0,0,0,0,8247
43,85,TA-QTCID,0.75,50,14150.0,0.9984748944157672,7254.909670501947,13.0,13,0,0,13,0,0,0,0,8524
44,86,TA-QTCID,0.75,50,13000.0,0.9976159256168793,6867.776456356049,20.0,20,0,0,20,0,0,0,0,8389
45,87,TA-QTCID,0.75,50,10650.0,0.9987417067032716,6053.407870128751,11.0,11,0,0,11,0,0,0,0,8742
46,88,TA-QTCID,0.75,50,12050.0,0.9985982945917533,6522.486391602084,12.0,12,0,0,12,0,0,0,0,8561
47,89,TA-QTCID,0.75,50,10800.0,0.9986602357984995,5821.618584733456,10.0,10,0,0,10,0,0,0,0,7464
